ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,Site Name,Elect Cons (kWh),Elect CO2 (tonnes),Gas Cons (kWh),Gas CO2 (tonnes),Total CO2 (tonnes),Total kWh
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - Grafton School,40025,21.653525,429975.01,78.94341184,100.5969368,470000.01
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - North East - West Oaks School - Boston Spa,120246,65.053086,249854.74,45.87333026,110.9264163,370100.74
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - North East - West Oaks School - Oakwood Lane,104916,56.759556,117519.82,21.57663895,78.33619495,222435.82
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - North West - Green Meadows School (with pool) - Bradford Road,97938,52.984458,596526.28,109.522225,162.506683,694464.28
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - North West - Green Meadows School - Back Lane,59815,32.359915,212743.07,39.05962765,71.41954265,272558.07
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - North West - Penny Field - Caretakers Accommodation,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - North West - Penny Field School (with pool) ,99056,53.589296,532850.14,97.8312857,151.4205817,631906.14
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - Queenswood Education Centre,153073,82.812493,598110.44,109.8130768,192.6255698,751183.44
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - West - Milestone School (with pool),270778,146.490898,514275.95,94.42106442,240.9119624,785053.95
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - West 11,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Specialist Inclusive Learning Centre - West Area Inclusive Partnership,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Secure Unit - Adel Beck Secure Childrens Home,0,0,163494.3305,30.01755909,30.01755909,163494.3305
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Secure Unit - Eastmoor,352289,190.588349,1107088.7,203.2614853,393.8498343,1459377.7
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Secure Unit - Eastmoor - Old Site,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Best Western Plus Milford Hotel Roundabout,13075,7.073575,0,0,7.073575,13075
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Brooksbank Drive Walkway Lighting,16327,8.832907,0,0,8.832907,16327
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Christmas Lights,4974,2.690934,0,0,2.690934,4974
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - City Square - Light 02,7736,4.185176,0,0,4.185176,7736
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - External Cabinet - adjacent 17 Woodlea Mount,7,0.003787,0,0,0.003787,7
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - External Cabinet - adjacent 18 Birch Road,370,0.20017,0,0,0.20017,370
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Inner Ring Road Switchroom 2,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Neville Street Arches Lighting,36843,19.932063,0,0,19.932063,36843
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Decoration Feeder Pillar - Garforth,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar - adjacent 48 Weetwood Lane,3844,2.079604,0,0,2.079604,3844
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar - Clay Pit Lane,16047,8.681427,0,0,8.681427,16047
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar - Stoney Rock Lane,3787,2.048767,0,0,2.048767,3787
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar - The Boulevard,1410,0.76281,0,0,0.76281,1410
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar - Wetherby Racecourse Entrance,22479,12.161139,0,0,12.161139,22479
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar B - Moor End - Boston Spa,32130,17.38233,0,0,17.38233,32130
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar E - Freemans Way - Wetherby,13682,7.401962,0,0,7.401962,13682
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Street Lighting - Street Lighting Feeder Pillar G - Freemans Way - Wetherby,20171,10.912511,0,0,10.912511,20171
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Town Hall - Leeds,518799.4,280.6704754,1734973.58,318.5411493,599.2116247,2253772.98
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Town Hall - Morley,199589,107.977649,573885.87,105.3654457,213.3430947,773474.87
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Town Hall - Pudsey,98383,53.225203,299026.71,54.90130396,108.126507,397409.71
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Town Hall - Yeadon,57734,31.234094,314368.43,57.71804375,88.95213775,372102.43
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - A650 Tingley Common CCTV,240,0.12984,0,0,0.12984,240
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Camera 21 - Lockwood Court,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Camera 25 - opposite John Charles Centre for Sport,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - CCTV Camera - adjacent 34 Dawsons Corner,3406,1.842646,0,0,1.842646,3406
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - CCTV Camera - Cam 080 - Dawsons Corner,397,0.214777,0,0,0.214777,397
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - CCTV Camera - Francis Place,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - CCTV Camera - Kildare Terrace,7171,3.879511,0,0,3.879511,7171
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - CCTV Operations - Gargrave Court,4349,2.352809,0,0,2.352809,4349
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - External Cabinet - outside 12 Henshaw Avenue,216,0.116856,0,0,0.116856,216
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Feeder Pillar 1 - North Parkway,2936,1.588376,0,0,1.588376,2936
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Feeder Pillar 2 - North Parkway,11037,5.971017,0,0,5.971017,11037
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Feeder Pillar 3 - David Young Community Academy,2931,1.585671,0,0,1.585671,2931
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Feeder Pillar Under Bridge of M1,29850,16.14885,0,0,16.14885,29850
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Lighting Feeder Pillar - Beckett Street Toucan,3861,2.088801,0,0,2.088801,3861
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Neville Street junction with Sovereign Street,2944,1.592704,0,0,1.592704,2944
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Pedestrian Crossing Feeder Pillar - Pontefract Lane,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Pedestrian Crossing Feeder Pillar - Pontefract Lane - Felnex Way,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - PTZ Camera - Cam 082 - Thwaite Gate,271,0.146611,0,0,0.146611,271
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - PTZ Camera - LCW02 - Westgate,102,0.055182,0,0,0.055182,102
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - PTZ Camera Husler Grove,289,0.156349,0,0,0.156349,289
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C1 - Ring Road - Middleton,87,0.047067,0,0,0.047067,87
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C1 - Tong Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C2 - Ring Road - Middleton,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C2 - Tong Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C3 - Ring Road - Middleton,91,0.049231,0,0,0.049231,91
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C3 - Tong Road,45,0.024345,0,0,0.024345,45
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C4 - Ring Road - Middleton,35,0.018935,0,0,0.018935,35
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C4 - Tong Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C5 - Ring Road - Middleton,51,0.027591,0,0,0.027591,51
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C5 - Tong Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera - C6 - Ring Road - Middleton,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Speed Camera Cam 085 - York Road,367,0.198547,0,0,0.198547,367
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Switchroom Supply 1 - Inner Ring Road,370910,200.66231,0,0,200.66231,370910
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Control Pillar - King Lane,4819,2.607079,0,0,2.607079,4819
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Controller - TRX140 - A6120 & A647 - Stanningley Bypass,33938,18.360458,0,0,18.360458,33938
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - 233L Tong Road - St Marys Close,1094,0.591854,0,0,0.591854,1094
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - 965L Leeds Road - Brexdale Avenue,1315,0.711415,0,0,0.711415,1315
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A1 junction 45 - Grange Moor,2857,1.545637,0,0,1.545637,2857
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A6038 Bradford Road,3087,1.670067,0,0,1.670067,3087
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A61 Harrogate Road,5014,2.712574,0,0,2.712574,5014
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A61 Hunslet Distributor,11869,6.421129,0,0,6.421129,11869
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A61 Hunslet Distributor Westbound Viaduct,5207,2.816987,0,0,2.816987,5207
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A61 Wakefield Road,2254,1.219414,0,0,1.219414,2254
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A61 Wakefield Road & Wood Lane,7211,3.901151,0,0,3.901151,7211
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A6120 Crossgates Ring Road,1385,0.749285,0,0,0.749285,1385
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A6120 Ring Road - Moortown,1459,0.789319,0,0,0.789319,1459
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A6120 Ring Road - Queenshill Crescent,1392,0.753072,0,0,0.753072,1392
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A6120 Ring Road Crossgates,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A63 Selby Road,8520,4.60932,0,0,4.60932,8520
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A64 York Road - Grimes Dyke Junction,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A64 York Road junction with Baildon Drive,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A65 Otley Road,4363,2.360383,0,0,2.360383,4363
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A65 Otley Road - Back Lane,1568,0.848288,0,0,0.848288,1568
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A65 Otley Road - Morton Terrace,1790,0.96839,0,0,0.96839,1790
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A65 Otley Road near Harry Ramsden's,4231,2.288971,0,0,2.288971,4231
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A650 - Bradford Road,4394,2.377154,0,0,2.377154,4394
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A650 Bradford Road - Thorpe Lane - Smithy Lane,2362,1.277842,0,0,1.277842,2362
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A650 Bruntcliffe Road - St Andrews Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A658 Harrogate Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A659 Harewood Road,1430,0.77363,0,0,0.77363,1430
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A660 Lawnswood Cemetery,5279,2.855939,0,0,2.855939,5279
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A660 Leeds Road - A658 Harrogate Road,1943,1.051163,0,0,1.051163,1943
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - A660 Otley Road,6091,3.295231,0,0,3.295231,6091
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Aberford Road,1249,0.675709,0,0,0.675709,1249
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - adjacent 1 Gipsy Lane,2627,1.421207,0,0,1.421207,2627
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - adjacent 199 Chapeltown Road,1262,0.682742,0,0,0.682742,1262
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - adjacent 415 Bradford Road,0,0,0,0,0,0
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - adjacent Littlemoor Primary School - New Road Side,3838,2.076358,0,0,2.076358,3838
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Armley Road near Gloucester Terrace,1201,0.649741,0,0,0.649741,1201
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Asket Hill - Easterly Road,1431,0.774171,0,0,0.774171,1431
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Atkinson Street,4862,2.630342,0,0,2.630342,4862
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Barnsdale Road,11662,6.309142,0,0,6.309142,11662
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Barwick Road,851,0.460391,0,0,0.460391,851
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Beckett Street,13229,7.156889,0,0,7.156889,13229
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Belle Isle Road - Aberfield Gate,1808,0.978128,0,0,0.978128,1808
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Bondgate,3906,2.113146,0,0,2.113146,3906
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Bradford Road,2827,1.529407,0,0,1.529407,2827
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Bradford Road - Drighlington crossroads        ,1671,0.904011,0,0,0.904011,1671
42037,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/metricType/440,CO2 emissions estimates - total,Traffic Signal or Camera - Traffic Signal Feeder Pillar - Bradford Road - Scarborough Road,3140,1.69874,0,0,1.69874,3140
